t,s(t) 
0.01535,-0.07200025079612593
0.01536,-0.1
0.01537,-0.07200025079615055
0.01538,-0.0036807222941424634
0.01539,0.0666999922303503
0.0154,0.09972904566786853
0.01541,0.07691033376456965
0.01542,0.01102222072939528
0.01543,-0.06103828062761629
0.01544,-0.09891765099647704
0.01545,-0.08140363297060571
0.01546,-0.018303988795521416
0.01547,0.055045797293644685
0.01548,0.09757021300385119
0.01549,0.08545579883655
0.0155,0.025486565960459076
0.01551,-0.0487550160148267
0.01552,-0.09569403357321854
0.01553,-0.0890448723244847
0.01554,-0.03253102921623415
0.01555,0.04220002707996204
0.01556,0.09329927988346265
0.01557,0.09215140393421196
0.01558,0.039399204006112847
0.01559,-0.035416352542030134
0.0156,-0.09039892931233079
0.01561,-0.09475855910178065
0.01562,-0.046053871095832144
0.01563,0.028440753721129187
0.01564,0.08700869911086652
0.01565,0.09685220942744127
0.01566,0.052458968267855066
0.01567,-0.021311031991588545
0.01568,-0.08314696123024908
0.01569,-0.09842100923869668
0.0157,-0.058579785745670444
0.01571,0.014065823933263628
0.01572,0.07883464276265433
0.01573,0.09945645707342544
0.01574,0.06438315428898715
0.01575,-0.006744391956344516
0.01576,-0.07409511253548874
0.01577,-0.09995294175010999
0.01578,-0.06983762494092137
0.01579,-0.0006135884649378187
0.0158,0.06895405447369865
0.01581,0.09990777277526455
0.01582,0.07491363945235344
0.01583,0.007968243797165741
0.01584,-0.06343932841635562
0.01585,-0.09932119492347678
0.01586,-0.07958369046089547
0.01587,-0.015279718525867304
0.01588,0.05758081914175615
0.01589,0.09819638691095539
0.0159,0.08382247055549046
0.01591,0.022508391135980188
0.01592,-0.051410274419311536
0.01593,-0.09653944416976272
0.01594,-0.08760700941954674
0.01595,-0.0296150888243854
0.01596,0.04496113296542889
0.01597,0.09435934581619553
0.01598,0.09091679830905768
0.01599,0.036561299780479055
0.016,-0.03826834323649672
0.01601,-0.09166790599209439
0.01602,-0.0937339011912622
0.01603,-0.0433093818853377
0.01604,0.031368174039854556
0.01605,0.08847970984308205
0.01606,0.09604305194156046
0.01607,0.04982276669728049
0.01608,-0.024298017990312684
0.01609,-0.08481203448031616
0.0161,-0.09783173707196574
0.01611,-0.05606615761975499
0.01612,0.01709618887601578
0.01613,0.08068475535436455
0.01614,0.09909026354277695
0.01615,0.06200572117633168
0.01616,-0.009801714032941142
0.01617,-0.07612023854842377
0.01618,-0.09981181129001586
0.01619,-0.06760927035755125
0.0162,0.0024541228522758124
0.01621,0.07114321957450274
0.01622,0.099992470183914
0.01623,0.07284643904482552
0.01624,0.004906767432757635
0.01625,-0.06578066932970442
0.01626,-0.09963126121827642
0.01627,-0.0776888465673406
0.01628,-0.012241067519937782
0.01629,0.060061647938364694
0.0163,0.09873014181578321
0.01631,0.08211025149911347
0.01632,0.019509032201629223
0.01633,-0.054017147272984706
0.01634,-0.0972939952205521
0.01635,-0.08608669386377962
0.01636,-0.026671275747506364
0.01637,0.04767992300630706
0.01638,0.09533060403541416
0.01639,0.08959662497563133
0.0164,0.03368898533921715
0.01641,-0.04108431710578464
0.01642,-0.09285060804731496
0.01643,-0.0926210242138336
0.01644,-0.04052413140051545
0.01645,0.03426607173117174
0.01646,0.08986744656938739
0.01647,0.09514350209690998
0.01648,0.04713967368259597
0.01649,-0.027262135544987992
0.0165,-0.08639728561214928
0.01651,-0.09715038909862694
0.01652,-0.053499761988725664
0.01653,0.020110463484179466
0.01654,0.08245893027849173
0.01655,0.09863080972446492
0.01656,0.05956993044925884
0.01657,-0.012849811079371344
0.01658,-0.07807372285719726
0.01659,-0.09957674144676674
0.0166,-0.06531728429539262
0.01661,0.005519524434960536
0.01662,0.07326542716722771
0.01663,0.09998305817958292
0.01664,0.07071067811866902
0.01665,0.0018406729905893827
0.01666,-0.06806009977954704
0.01667,-0.09984755805732898
0.01668,-0.07572088465066192
0.01669,-0.009190895649722567
0.0167,0.0624859488142224
0.01671,0.0991709753669058
0.01672,0.08032075314807702
0.01673,0.01649131204902905
0.01674,-0.05657318107836256
0.01675,-0.09795697656854205
0.01676,-0.08448535652498218
0.01677,-0.023702360599446626
0.01678,0.05035383837255303
0.01679,0.09621214042690134
0.0168,0.08819212643484582
0.01681,0.030784964004185233
0.01682,-0.04386162385385334
0.01683,-0.09394592236021528
0.01684,-0.09142097557035289
0.01685,-0.03770074102165207
0.01686,0.037131719395162834
0.01687,0.09117060320053837
0.01688,0.09415440651830975
0.01689,0.04441221445707359
0.0169,-0.030200594931900915
0.01691,-0.08790122264285777
0.01692,-0.09637760657954411
0.01693,-0.05088301425432097
0.01694,0.02310581082804435
0.01695,0.08415549774368329
0.01696,0.09807852804032766
0.01697,0.05707807458872554
0.01698,-0.01588581433336262
0.01699,-0.07995372691078295
0.017,-0.09924795345987117
0.01701,-0.06296382389150264
0.01702,0.00857973123441982
0.01703,0.0753186799043527
0.01704,0.09987954562051844
0.01705,0.06850836677727966
0.01706,-0.0012271538285473053
0.01707,-0.0702754744456968
0.01708,-0.09996988186962037
0.01709,-0.07368165688774621
0.0171,-0.0061320736302232365
0.01711,0.0648514401022007
0.01712,0.09951847266721721
0.01713,0.07845565971556626
0.01714,0.01345807085073794
0.01715,-0.05907597018585756
0.01716,-0.09852776423889362
0.01717,-0.08280450452578371
0.01718,-0.02071113761922503
0.01719,0.05298036246861698
0.0172,0.09700312531944805
0.01721,0.08670462455157671
0.01722,0.02785196893853068
0.01723,-0.046597649576783216
0.01724,-0.09495281805929533
0.01725,-0.09013488470460886
0.01726,-0.03484186802494731
0.01727,0.0399624199845504
0.01728,0.09238795325112703
0.01729,0.09307669610790414
0.0173,0.04164295600978852
0.01731,-0.03311063057597253
0.01732,-0.08932243011953918
0.01733,-0.09551411683057515
0.01734,-0.048218377207916635
0.01735,0.026079411791511676
0.01736,0.08577286100002454
0.01737,0.09743393827856134
0.01738,0.05453249884222823
0.01739,-0.01890686641496405
0.0174,-0.08175848131514205
0.01741,-0.09882575677308103
0.01742,-0.0605511041404372
0.01743,0.011631863091173287
0.01744,0.07730104533626986
0.01745,0.09968202992911797
0.01746,0.0662415777590389
0.01747,-0.00429382569347636
0.01748,-0.07242470829512655
0.01749,-0.09999811752826022
0.0175,-0.07157308252838654
0.01751,-0.0030674803176818245
0.01752,0.06715589548469672
0.01753,0.09977230666441793
0.01754,0.07651672656225049
0.01755,0.010412163387223958
0.01756,-0.061523159058038984
0.01757,-0.09900582102622707
0.01758,-0.08104571982527724
0.01759,-0.01770042204121123
0.0176,0.05555702330195376
0.01761,0.09770281426577133
0.01762,0.0851355193105307
0.01763,0.024892760574590868
0.01764,-0.04928981922295148
0.01765,-0.09587034748958156
0.01766,-0.08876396204029974
0.01767,-0.03195020308159887
0.01768,0.04275550934302041
0.01769,0.09351835099388764
0.0177,0.09191138516900926
0.01771,0.03883450466990136
0.01772,-0.03598950365349036
0.01773,-0.09065957045148287
0.01774,-0.09456073253806256
0.01775,-0.045508358712652866
0.01776,0.029028467725437154
0.01777,0.08730949784182988
0.01778,0.0966976471044877
0.01779,0.051935599016577065
0.0178,-0.021910124015677296
0.01781,-0.08348628749862623
0.01782,-0.09831054874312765
0.01783,-0.05808139580959405
0.01784,0.01467304744552593
0.01785,0.07921065773002178
0.01786,0.09939069700023678
0.01787,0.06391244448639453
0.01788,-0.007356456359955983
0.01789,-0.07450577854413175
0.0179,-0.0999322384588362
0.01791,-0.06939714608898159
0.01792,-3.3957174860613704e-14
0.01793,0.06939714608896544
0.01794,0.09993223845883453
0.01795,0.07450577854416189
0.01796,0.007356456359978361
0.01797,-0.06391244448635978
0.01798,-0.0993906970002343
0.01799,-0.0792106577300355
0.018,-0.014673047445570617
0.01801,0.05808139580957579
0.01802,0.0983105487431194
0.01803,0.08348628749863858
0.01804,0.02191012401569919
0.01805,-0.051935599016538464
0.01806,-0.09669764710448198
0.01807,-0.08730949784184082
0.01808,-0.029028467725480386
0.01809,0.04550835871261264
0.0181,0.09456073253804786
0.01811,0.09065957045149234
0.01812,0.0359895036535113
0.01813,-0.03883450466985973
0.01814,-0.09191138516900042
0.01815,-0.09351835099390364
0.01816,-0.04275550934304069
0.01817,0.03195020308157761
0.01818,0.08876396204027893
0.01819,0.09587034748958795
0.0182,0.0492898192229908
0.01821,-0.024892760574569135
0.01822,-0.08513551931051894
0.01823,-0.09770281426578097
0.01824,-0.05555702330197242
0.01825,0.017700422041189143
0.01826,0.08104571982523745
0.01827,0.09900582102623023
0.01828,0.061523159058074595
0.01829,-0.01041216338720164
0.0183,-0.07651672656223604
0.01831,-0.09977230666442098
0.01832,-0.06715589548471335
0.01833,0.0030674803176366683
0.01834,0.071573082528355
0.01835,0.0999981175282601
0.01836,0.07242470829515771
0.01837,0.0042938256934987795
0.01838,-0.06624157775900506
0.01839,-0.09968202992911437
0.0184,-0.07730104533628411
0.01841,-0.011631863091218157
0.01842,0.06055110414041934
0.01843,0.09882575677307066
0.01844,0.08175848131516805
0.01845,0.018906866414986085
0.01846,-0.05453249884219036
0.01847,-0.09743393827855629
0.01848,-0.08577286100003609
0.01849,-0.02607941179155529
0.0185,0.04821837720789697
0.01851,0.0955141168305685
0.01852,0.08932243011956971
0.01853,0.033110630575993706
0.01854,-0.04164295600974745
0.01855,-0.09307669610789596
0.01856,-0.09238795325113562
0.01857,-0.03996241998459182
0.01858,0.034841868024926274
0.01859,0.0901348847045893
0.0186,0.0949528180593095
0.01861,0.04659764957680307
0.01862,-0.02785196893848729
0.01863,-0.08670462455156552
0.01864,-0.09700312531945902
0.01865,-0.052980362468636015
0.01866,0.02071113761920308
0.01867,0.08280450452575838
0.01868,0.09852776423889745
0.01869,0.059075970185912346
0.0187,-0.013458070850715704
0.01871,-0.07845565971555235
0.01872,-0.09951847266722164
0.01873,-0.06485144010221777
0.01874,0.0061320736302008395
0.01875,0.07368165688771566
0.01876,0.09996988186962093
0.01877,0.07027547444574511
0.01878,0.0012271538285697431
0.01879,-0.06850836677726332
0.0188,-0.09987954562051622
0.01881,-0.07531867990436747
0.01882,-0.008579731234464831
0.01883,0.06296382389146753
0.01884,0.09924795345986842
0.01885,0.0799537269108101
0.01886,0.015885814333407224
0.01887,-0.057078074588688445
0.01888,-0.09807852804031884
0.01889,-0.0841554977436954
0.0189,-0.023105810828088304
0.01891,0.05088301425430165
0.01892,0.09637760657953813
0.01893,0.0879012226428793
0.01894,0.03020059493194398
0.01895,-0.04441221445703311
0.01896,-0.09415440651830219
0.01897,-0.09117060320054758
0.01898,-0.03713171939520478
0.01899,0.03770074102163129
0.019,0.0914209755703438
0.01901,0.09394592236023076
0.01902,0.0438616238538735
0.01903,-0.03078496400412062
0.01904,-0.08819212643483525
0.01905,-0.09621214042690744
0.01906,-0.050353838372592066
0.01907,0.023702360599424828
0.01908,0.08448535652495802
0.01909,0.09795697656854657
0.0191,0.05657318107838105
0.01911,-0.016491312048962065
0.01912,-0.08032075314806365
0.01913,-0.0991709753669116
0.01914,-0.06248594881423991
0.01915,0.009190895649700222
0.01916,0.0757208846506324
0.01917,0.09984755805733021
0.01918,0.06806009977956348
0.01919,-0.0018406729905442135
0.0192,-0.07071067811863706
0.01921,-0.09998305817958208
0.01922,-0.07326542716724298
0.01923,-0.005519524434982942
0.01924,0.06531728429535842
0.01925,0.09957674144676468
0.01926,0.07807372285722548
0.01927,0.012849811079416146
0.01928,-0.059569930449222555
0.01929,-0.09863080972445747
0.0193,-0.08245893027850443
0.01931,-0.020110463484223722
0.01932,0.0534997619886875
0.01933,0.09715038909862161
0.01934,0.08639728561217203
0.01935,0.027262135545009582
0.01936,-0.04713967368257618
0.01937,-0.09514350209688908
0.01938,-0.08986744656939724
0.01939,-0.03426607173121418
0.0194,0.040524131400494934
0.01941,0.09262102421382515
0.01942,0.09285060804733174
0.01943,0.041084317105805096
0.01944,-0.03368898533919602
0.01945,-0.08959662497560117
0.01946,-0.09533060403542093
0.01947,-0.04767992300634677
0.01948,0.026671275747484735
0.01949,0.0860866938637682
0.0195,0.09729399522056255
0.01951,0.054017147273003586
0.01952,-0.01950903220158491
0.01953,-0.08211025149910066
0.01954,-0.0987301418157904
0.01955,-0.060061647938400825
0.01956,0.012241067519915511
0.01957,0.07768884656731215
0.01958,0.09963126121827835
0.01959,0.0657806693297213
0.0196,-0.004906767432712512
0.01961,-0.07284643904481014
0.01962,-0.09999247018391483
0.01963,-0.07114321957451851
0.01964,-0.0024541228522982454
0.01965,0.06760927035751797
0.01966,0.09981181129001448
0.01967,0.07612023854843832
0.01968,0.009801714032986103
0.01969,-0.06200572117631407
0.0197,-0.09909026354277392
0.01971,-0.08068475535440467
0.01972,-0.01709618887603789
0.01973,0.056066157619717574
0.01974,0.09783173707196109
0.01975,0.0848120344803401
0.01976,0.02429801799035651
0.01977,-0.04982276669726103
0.01978,-0.09604305194154789
0.01979,-0.0884797098431031
0.0198,-0.03136817403989745
0.01981,0.043309381885296976
0.01982,0.09373390119125438
0.01983,0.09166790599211244
0.01984,0.038268343236517455
0.01985,-0.03656129978045817
0.01986,-0.09091679830903887
0.01987,-0.09435934581620295
0.01988,-0.04496113296548955
0.01989,0.029615088824363967
0.0199,0.08760700941953593
0.01991,0.0965394441697745
0.01992,0.051410274419330784
0.01993,-0.022508391135958324
0.01994,-0.08382247055546582
0.01995,-0.09819638691095964
0.01996,-0.05758081914181168
0.01997,0.015279718525845127
0.01998,0.07958369046088189
0.01999,0.09932119492348203
0.02,0.06343932841637298
0.02001,-0.007968243797120708
0.02002,-0.07491363945233857
0.02003,-0.09990777277526552
0.02004,-0.06895405447373136
0.02005,0.0006135884648926425
0.02006,0.06983762494088902
0.02007,0.09995294175010931
0.02008,0.07409511253550381
0.02009,0.00674439195638959
0.0201,-0.06438315428896998
0.02011,-0.0994564570734231
0.02012,-0.07883464276268212
0.02013,-0.014065823933308356
0.02014,0.05857978574563383
0.02015,0.09842100923869271
0.02016,0.08314696123026155
0.02017,0.021311031991632683
0.02018,-0.05245896826783596
0.02019,-0.09685220942743568
0.0202,-0.08700869911088879
0.02021,-0.028440753721150704
0.02022,0.046053871095792044
0.02023,0.09475855910177348
0.02024,0.09039892931235011
0.02025,0.035416352542072385
0.02026,-0.039399204006092224
0.02027,-0.09215140393419442
0.02028,-0.0932992798834789
0.02029,-0.04220002708000299
0.0203,0.032531029216191436
0.02031,0.08904487232447449
0.02032,0.09569403357322505
0.02033,0.04875501601484629
0.02034,-0.025486565960437375
0.02035,-0.08545579883652654
0.02036,-0.0975702130038561
0.02037,-0.0550457972936824
0.02038,0.018303988795477004
0.02039,0.08140363297057947
0.0204,0.09891765099648034
0.02041,0.06103828062763407
0.02042,-0.011022220729372976
0.02043,-0.07691033376454078
0.02044,-0.09972904566787018
0.02045,-0.06669999223038396
0.02046,0.003680722294120039
0.02047,0.0720002507961192
0.02048,0.1
0.02049,0.07200025079614152
0.0205,0.0036807222941521583
0.02051,-0.06669999223036001
0.02052,-0.09972904566786782
0.02053,-0.07691033376457584
0.02054,-0.011022220729404923
0.02055,0.06103828062760861
0.02056,0.09891765099647228
0.02057,0.08140363297059813
0.02058,0.018303988795530954
0.02059,-0.055045797293655566
0.0206,-0.09757021300384905
0.02061,-0.08545579883655503
0.02062,-0.025486565960468457
0.02063,0.04875501601481823
0.02064,0.09569403357320913
0.02065,0.08904487232447877
0.02066,0.032531029216243325
0.02067,-0.042200027079973855
0.02068,-0.09329927988346734
0.02069,-0.09215140393421573
0.0207,-0.03939920400612176
0.02071,0.03541635254202106
0.02072,0.09039892931233635
0.02073,0.09475855910178375
0.02074,0.046053871095840755
0.02075,-0.02844075372111989
0.02076,-0.08700869911086173
0.02077,-0.09685220942744369
0.02078,-0.05245896826786333
0.02079,0.021311031991579063
0.0208,0.08314696123024368
0.02081,0.0984210092386984
0.02082,0.05857978574564146
0.02083,-0.014065823933276534
0.02084,-0.07883464276264836
0.02085,-0.09945645707342646
0.02086,-0.06438315428899459
0.02087,0.006744391956334837
0.02088,0.07409511253548222
0.02089,0.0999529417501103
0.0209,0.06983762494091203
0.02091,0.0006135884649247835
0.02092,-0.06895405447369161
0.02093,-0.09990777277526414
0.02094,-0.07491363945235986
0.02095,-0.007968243797152748
0.02096,0.06343932841634813
0.02097,0.09932119492347564
0.02098,0.07958369046090136
0.02099,0.015279718525854422
0.021,-0.0575808191417854
0.02101,-0.09819638691095356
0.02102,-0.08382247055549574
0.02103,-0.02250839113598964
0.02104,0.051410274419303216
0.02105,0.09653944416976018
0.02106,0.08760700941955142
0.02107,0.029615088824394665
0.02108,-0.04496113296546084
0.02109,-0.0943593458161923
0.0211,-0.09091679830906171
0.02111,-0.03656129978048808
0.02112,0.038268343236487756
0.02113,0.09166790599209051
0.02114,0.09373390119126557
0.02115,0.04330938188534644
0.02116,-0.03136817403988852
0.02117,-0.08847970984308812
0.02118,-0.09604305194156317
0.02119,-0.0498227666972889
0.0212,0.024298017990303275
0.02121,0.08481203448032307
0.02122,0.09783173707196774
0.02123,0.05606615761976302
0.02124,-0.01709618887600622
0.02125,-0.08068475535437225
0.02126,-0.09909026354277824
0.02127,-0.06200572117633929
0.02128,0.009801714032931487
0.02129,0.07612023854841748
0.0213,0.09981181129001646
0.02131,0.06760927035755841
0.02132,-0.002454122852266113
0.02133,-0.07114321957449593
0.02134,-0.09999247018391443
0.02135,-0.07284643904483216
0.02136,-0.004906767432767325
0.02137,0.0657806693296971
0.02138,0.09963126121827559
0.02139,0.07768884656733238
0.0214,0.012241067519947411
0.02141,-0.060061647938356943
0.02142,-0.0987301418157853
0.02143,-0.08211025149911899
0.02144,-0.019509032201616438
0.02145,0.05401714727297653
0.02146,0.09729399522054986
0.02147,0.08608669386378455
0.02148,0.026671275747515717
0.02149,-0.04767992300629853
0.0215,-0.09533060403541121
0.02151,-0.08959662497562554
0.02152,-0.033688985339226284
0.02153,0.04108431710577579
0.02154,0.09285060804731135
0.02155,0.09262102421383726
0.02156,0.04052413140052433
0.02157,-0.03426607173116263
0.02158,-0.08986744656938314
0.02159,-0.09514350209690597
0.0216,-0.047139673682604535
0.02161,0.027262135544978663
0.02162,0.0863972856121444
0.02163,0.09715038909862923
0.02164,0.053499761988733865
0.02165,-0.020110463484192237
0.02166,-0.08245893027848625
0.02167,-0.09863080972446651
0.02168,-0.05956993044924837
0.02169,0.012849811079361723
0.0217,0.0780737228572054
0.02171,0.09957674144676763
0.02172,0.06531728429539996
0.02173,-0.005519524434950849
0.02174,-0.0732654271672211
0.02175,-0.0999830581795831
0.02176,-0.0707106781186598
0.02177,-0.0018406729905990832
0.02178,0.06806009977953993
0.02179,0.09984755805732844
0.0218,0.07572088465066824
0.02181,0.009190895649732229
0.02182,-0.06248594881421482
0.02183,-0.09917097536690456
0.02184,-0.08032075314808279
0.02185,-0.01649131204901619
0.02186,0.05657318107835455
0.02187,0.0979569765685401
0.02188,0.08448535652497521
0.02189,0.023702360599456053
0.0219,-0.050353838372544646
0.02191,-0.09621214042689868
0.02192,-0.0881921264348504
0.02193,-0.0307849640041512
0.02194,0.04386162385384462
0.02195,0.09394592236021196
0.02196,0.09142097557035683
0.02197,0.03770074102166106
0.02198,-0.03713171939515383
0.02199,-0.09117060320053438
0.022,-0.09415440651831301
0.02201,-0.04441221445708229
0.02202,0.03020059493191334
0.02203,0.08790122264285315
0.02204,0.09637760657954669
0.02205,0.05088301425432932
0.02206,-0.02310581082803491
0.02207,-0.08415549774367805
0.02208,-0.09807852804032956
0.02209,-0.05707807458871483
0.0221,0.01588581433337549
0.02211,0.07995372691077712
0.02212,0.09924795345987236
0.02213,0.06296382389151017
0.02214,-0.008579731234432808
0.02215,-0.07531867990434632
0.02216,-0.09987954562051893
0.02217,-0.06850836677728674
0.02218,0.001227153828537604
0.02219,0.07027547444572226
0.0222,0.09996988186962014
0.02221,0.07368165688775277
0.02222,0.00613207363023292
0.02223,-0.06485144010219332
0.02224,-0.09951847266721625
0.02225,-0.07845565971557228
0.02226,-0.013458070850747551
0.02227,0.05907597018588641
0.02228,0.09852776423889195
0.02229,0.08280450452578915
0.0223,0.020711137619234522
0.02231,-0.05298036246860876
0.02232,-0.09700312531944567
0.02233,-0.08670462455158155
0.02234,-0.027851968938539997
0.02235,0.046597649576774626
0.02236,0.09495281805929941
0.02237,0.09013488470461306
0.02238,0.0348418680249564
0.02239,-0.0399624199845415
0.0224,-0.09238795325112331
0.02241,-0.0930766961079077
0.02242,-0.04164295600979734
0.02243,0.033110630575963376
0.02244,0.08932243011954505
0.02245,0.09551411683057803
0.02246,0.04821837720792513
0.02247,-0.026079411791502312
0.02248,-0.08577286100001956
0.02249,-0.09743393827856352
0.0225,-0.05453249884223637
0.02251,0.018906866414954523
0.02252,0.08175848131513647
0.02253,0.09882575677307558
0.02254,0.060551104140444914
0.02255,-0.01163186309116365
0.02256,-0.07730104533626371
0.02257,-0.09968202992911875
0.02258,-0.06624157775902914
0.02259,0.004293825693466666
0.0226,0.07242470829511986
0.02261,0.09999811752826016
0.02262,0.07157308252839333
0.02263,0.003067480317668795
0.02264,-0.06715589548468953
0.02265,-0.09977230666441728
0.02266,-0.07651672656225672
0.02267,-0.010412163387233608
0.02268,0.06152315905803133
0.02269,0.09900582102622571
0.0227,0.08104571982526959
0.02271,0.01770042204122078
0.02272,-0.0555570233019457
0.02273,-0.09770281426576927
0.02274,-0.0851355193105358
0.02275,-0.024892760574600267
0.02276,0.049289819222943045
0.02277,0.0958703474895788
0.02278,0.08876396204029374
0.02279,0.03195020308160807
0.0228,-0.04275550934301164
0.02281,-0.09351835099388421
0.02282,-0.0919113851690131
0.02283,-0.03883450466991031
0.02284,0.03598950365348131
0.02285,0.09065957045147878
0.02286,0.09456073253806571
0.02287,0.04550835871264126
0.02288,-0.029028467725427866
0.02289,-0.08730949784182515
0.0229,-0.09669764710449016
0.02291,-0.05193559901658536
0.02292,0.02191012401566783
0.02293,0.08348628749862089
0.02294,0.09831054874312943
0.02295,0.05808139580958345
0.02296,-0.014673047445516334
0.02297,-0.07921065773001587
0.02298,-0.09939069700023784
0.02299,-0.063912444486402
0.023,0.007356456359946308
0.02301,0.07450577854412528
0.02302,0.09993223845883571
0.02303,0.06939714608898857
0.02304,2.092185727646584e-14
0.02305,-0.06939714608895844
0.02306,-0.09993223845883419
0.02307,-0.07450577854415319
0.02308,-0.0073564563599880384
0.02309,0.06391244448635233
0.0231,0.09939069700023323
0.02311,0.07921065773004142
0.02312,0.014673047445535232
0.02313,-0.05808139580956789
0.02314,-0.09831054874311762
0.02315,-0.08348628749864392
0.02316,-0.021910124015708656
0.02317,0.051935599016530165
0.02318,0.09669764710447949
0.02319,0.08730949784184555
0.0232,0.029028467725489667
0.02321,-0.04550835871262424
0.02322,-0.0945607325380447
0.02323,-0.09065957045149643
0.02324,-0.03598950365352035
0.02325,0.03883450466985079
0.02326,0.0919113851689966
0.02327,0.09351835099390708
0.02328,0.04275550934304946
0.02329,-0.03195020308158996
0.0233,-0.08876396204027448
0.02331,-0.09587034748959071
0.02332,-0.049289819222999236
0.02333,0.02489276057455974
0.02334,0.08513551931051384
0.02335,0.09770281426578303
0.02336,0.05555702330198049
0.02337,-0.017700422041179595
0.02338,-0.0810457198252584
0.02339,-0.0990058210262316
0.0234,-0.061523159058082234
0.02341,0.010412163387191992
0.02342,0.0765167265622298
0.02343,0.09977230666442162
0.02344,0.06715589548472055
0.02345,-0.0030674803176269708
0.02346,-0.07157308252837997
0.02347,-0.09999811752826003
0.02348,-0.07242470829516438
0.02349,-0.004293825693508472
0.0235,0.06624157775899779
0.02351,0.09968202992911541
0.02352,0.07730104533629026
0.02353,0.011631863091227794
0.02354,-0.06055110414041162
0.02355,-0.09882575677307265
0.02356,-0.08175848131516056
0.02357,-0.018906866414995612
0.02358,0.05453249884218223
0.02359,0.09743393827855411
0.0236,0.08577286100004107
0.02361,0.026079411791564658
0.02362,-0.04821837720788847
0.02363,-0.09551411683057237
0.02364,-0.08932243011955363
0.02365,-0.03311063057600286
0.02366,0.04164295600973863
0.02367,0.0930766961078924
0.02368,0.09238795325113933
0.02369,0.039962419984600706
0.0237,-0.03484186802491718
0.02371,-0.0901348847045851
0.02372,-0.0949528180593054
0.02373,-0.04659764957681165
0.02374,0.027851968938477974
0.02375,0.0867046245515607
0.02376,0.09700312531946137
0.02377,0.05298036246864424
0.02378,-0.020711137619193586
0.02379,-0.08280450452575294
0.0238,-0.09852776423889521
0.02381,-0.05907597018590183
0.02382,0.01345807085070609
0.02383,0.07845565971554633
0.02384,0.09951847266722258
0.02385,0.06485144010222517
0.02386,-0.006132073630191155
0.02387,-0.07368165688770911
0.02388,-0.09996988186962116
0.02389,-0.07027547444573584
0.0239,-0.0012271538285794446
0.02391,0.06850836677725625
0.02392,0.09987954562051576
0.02393,0.07531867990437385
0.02394,0.008579731234474497
0.02395,-0.06296382389147767
0.02396,-0.09924795345986723
0.02397,-0.07995372691080227
0.02398,-0.015885814333394352
0.02399,0.05707807458868047
0.024,0.09807852804032138
0.02401,0.08415549774370065
0.02402,0.023105810828097744
0.02403,-0.05088301425429329
0.02404,-0.09637760657953554
0.02405,-0.08790122264288394
0.02406,-0.030200594931931557
0.02407,0.044412214457024424
0.02408,0.09415440651829893
0.02409,0.09117060320055156
0.0241,0.037131719395213786
0.02411,-0.0377007410216223
0.02412,-0.09142097557033987
0.02413,-0.09394592236023408
0.02414,-0.04386162385386179
0.02415,0.030784964004133022
0.02416,0.08819212643483067
0.02417,0.09621214042691009
0.02418,0.05035383837260045
0.02419,-0.0237023605994154
0.0242,-0.08448535652495283
0.02421,-0.09795697656854851
0.02422,-0.05657318107838906
0.02423,0.016491312048974922
0.02424,0.08032075314805787
0.02425,0.09917097536691286
0.02426,0.06248594881424749
0.02427,-0.009190895649690561
0.02428,-0.07572088465062607
0.02429,-0.09984755805733075
0.0243,-0.06806009977957059
0.02431,0.001840672990534513
0.02432,0.07071067811864629
0.02433,0.09998305817958192
0.02434,0.07326542716724958
0.02435,0.005519524434992629
0.02436,-0.06531728429535107
0.02437,-0.09957674144676379
0.02438,-0.07807372285723155
0.02439,-0.012849811079403221
0.0244,0.059569930449233026
0.02441,0.09863080972445587
0.02442,0.08245893027850992
0.02443,0.020110463484233225
0.02444,-0.053499761988698505
0.02445,-0.09715038909861932
0.02446,-0.08639728561217691
0.02447,-0.02726213554501892
0.02448,0.047139673682567634
0.02449,0.09514350209690009
0.0245,0.08986744656940149
0.02451,0.0342660717312233
0.02452,-0.040524131400486066
0.02453,-0.09262102421382148
0.02454,-0.09285060804733533
0.02455,-0.04108431710581394
0.02456,0.033688985339186885
0.02457,0.08959662497561705
0.02458,0.09533060403542386
0.02459,0.0476799230063553
0.0246,-0.02667127574747539
0.02461,-0.08608669386376326
0.02462,-0.0972939952205648
0.02463,-0.05401714727301175
0.02464,0.019509032201575398
0.02465,0.08211025149909512
0.02466,0.09873014181578832
0.02467,0.06006164793840858
0.02468,-0.012241067519905882
0.02469,-0.07768884656730604
0.0247,-0.09963126121827919
0.02471,-0.06578066932972862
0.02472,0.004906767432702822
0.02473,0.07284643904480351
0.02474,0.09999247018391466
0.02475,0.07114321957452534
0.02476,0.0024541228523079443
0.02477,-0.06760927035751083
0.02478,-0.09981181129001389
0.02479,-0.07612023854844462
0.0248,-0.009801714032995757
0.02481,0.06200572117630646
0.02482,0.09909026354277262
0.02483,0.08068475535438353
0.02484,0.017096188876047448
0.02485,-0.056066157619709546
0.02486,-0.09783173707195908
0.02487,-0.08481203448034524
0.02488,-0.024298017990343864
0.02489,0.049822766697252614
0.0249,0.09604305194154518
0.02491,0.08847970984309703
0.02492,0.03136817403990666
0.02493,-0.04330938188530872
0.02494,-0.093733901191251
0.02495,-0.09166790599211631
0.02496,-0.03826834323652642
0.02497,0.036561299780449134
0.02498,0.09091679830903482
